grid_x,grid_y,date,accidents
9,9,2023-02-12,1
0,0,2023-02-13,0
0,1,2023-02-13,0
0,2,2023-02-13,0
0,3,2023-02-13,0
0,4,2023-02-13,1
0,5,2023-02-13,3
0,6,2023-02-13,1
0,7,2023-02-13,0
0,8,2023-02-13,0
0,9,2023-02-13,0
1,0,2023-02-13,0
1,1,2023-02-13,0
1,2,2023-02-13,3
1,3,2023-02-13,0
1,4,2023-02-13,0
1,5,2023-02-13,2
1,6,2023-02-13,0
1,7,2023-02-13,2
1,8,2023-02-13,0
1,9,2023-02-13,1
2,0,2023-02-13,2
2,1,2023-02-13,1
2,2,2023-02-13,0
2,3,2023-02-13,1
2,4,2023-02-13,0
2,5,2023-02-13,0
2,6,2023-02-13,3
2,7,2023-02-13,0
2,8,2023-02-13,0
2,9,2023-02-13,1
3,0,2023-02-13,0
3,1,2023-02-13,1
3,2,2023-02-13,0
3,3,2023-02-13,1
3,4,2023-02-13,0
3,5,2023-02-13,0
3,6,2023-02-13,1
3,7,2023-02-13,4
3,8,2023-02-13,2
3,9,2023-02-13,0
4,0,2023-02-13,1
4,1,2023-02-13,0
4,2,2023-02-13,0
4,3,2023-02-13,1
4,4,2023-02-13,1
4,5,2023-02-13,1
4,6,2023-02-13,1
4,7,2023-02-13,0
4,8,2023-02-13,0
4,9,2023-02-13,1
5,0,2023-02-13,0
5,1,2023-02-13,0
5,2,2023-02-13,2
5,3,2023-02-13,0
5,4,2023-02-13,5
5,5,2023-02-13,1
5,6,2023-02-13,1
5,7,2023-02-13,1
5,8,2023-02-13,0
5,9,2023-02-13,1
6,0,2023-02-13,2
6,1,2023-02-13,0
6,2,2023-02-13,0
6,3,2023-02-13,0
6,4,2023-02-13,0
6,5,2023-02-13,2
6,6,2023-02-13,1
6,7,2023-02-13,1
6,8,2023-02-13,0
6,9,2023-02-13,3
7,0,2023-02-13,2
7,1,2023-02-13,3
7,2,2023-02-13,0
7,3,2023-02-13,2
7,4,2023-02-13,1
7,5,2023-02-13,0
7,6,2023-02-13,2
7,7,2023-02-13,0
7,8,2023-02-13,1
7,9,2023-02-13,1
8,0,2023-02-13,3
8,1,2023-02-13,0
8,2,2023-02-13,0
8,3,2023-02-13,0
8,4,2023-02-13,1
8,5,2023-02-13,1
8,6,2023-02-13,0
8,7,2023-02-13,0
8,8,2023-02-13,1
8,9,2023-02-13,1
9,0,2023-02-13,0
9,1,2023-02-13,0
9,2,2023-02-13,0
9,3,2023-02-13,1
9,4,2023-02-13,0
9,5,2023-02-13,0
9,6,2023-02-13,2
9,7,2023-02-13,0
9,8,2023-02-13,0
9,9,2023-02-13,1
0,0,2023-02-14,0
0,1,2023-02-14,1
0,2,2023-02-14,2
0,3,2023-02-14,0
0,4,2023-02-14,1
0,5,2023-02-14,0
0,6,2023-02-14,0
0,7,2023-02-14,0
0,8,2023-02-14,0
0,9,2023-02-14,2
1,0,2023-02-14,1
1,1,2023-02-14,0
1,2,2023-02-14,0
1,3,2023-02-14,1
1,4,2023-02-14,0
1,5,2023-02-14,2
1,6,2023-02-14,0
1,7,2023-02-14,0
1,8,2023-02-14,0
1,9,2023-02-14,2
2,0,2023-02-14,0
2,1,2023-02-14,1
2,2,2023-02-14,1
2,3,2023-02-14,1
2,4,2023-02-14,1
2,5,2023-02-14,0
2,6,2023-02-14,1
2,7,2023-02-14,1
2,8,2023-02-14,0
2,9,2023-02-14,0
3,0,2023-02-14,0
3,1,2023-02-14,1
3,2,2023-02-14,1
3,3,2023-02-14,1
3,4,2023-02-14,0
3,5,2023-02-14,0
3,6,2023-02-14,1
3,7,2023-02-14,2
3,8,2023-02-14,0
3,9,2023-02-14,2
4,0,2023-02-14,0
4,1,2023-02-14,5
4,2,2023-02-14,1
4,3,2023-02-14,0
4,4,2023-02-14,0
4,5,2023-02-14,0
4,6,2023-02-14,0
4,7,2023-02-14,0
4,8,2023-02-14,1
4,9,2023-02-14,0
5,0,2023-02-14,0
5,1,2023-02-14,0
5,2,2023-02-14,1
5,3,2023-02-14,1
5,4,2023-02-14,1
5,5,2023-02-14,1
5,6,2023-02-14,1
5,7,2023-02-14,0
5,8,2023-02-14,0
5,9,2023-02-14,1
6,0,2023-02-14,1
6,1,2023-02-14,1
6,2,2023-02-14,1
6,3,2023-02-14,0
6,4,2023-02-14,1
6,5,2023-02-14,1
6,6,2023-02-14,0
6,7,2023-02-14,1
6,8,2023-02-14,0
6,9,2023-02-14,1
7,0,2023-02-14,1
7,1,2023-02-14,0
7,2,2023-02-14,0
7,3,2023-02-14,1
7,4,2023-02-14,0
7,5,2023-02-14,1
7,6,2023-02-14,0
7,7,2023-02-14,1
7,8,2023-02-14,2
7,9,2023-02-14,1
8,0,2023-02-14,0
8,1,2023-02-14,2
8,2,2023-02-14,1
8,3,2023-02-14,0
8,4,2023-02-14,0
8,5,2023-02-14,0
8,6,2023-02-14,2
8,7,2023-02-14,0
8,8,2023-02-14,1
8,9,2023-02-14,1
9,0,2023-02-14,1
9,1,2023-02-14,0
9,2,2023-02-14,0
9,3,2023-02-14,2
9,4,2023-02-14,0
9,5,2023-02-14,0
9,6,2023-02-14,0
9,7,2023-02-14,1
9,8,2023-02-14,0
9,9,2023-02-14,1
0,0,2023-02-15,2
0,1,2023-02-15,0
0,2,2023-02-15,0
0,3,2023-02-15,1
0,4,2023-02-15,0
0,5,2023-02-15,2
0,6,2023-02-15,1
0,7,2023-02-15,4
0,8,2023-02-15,4
0,9,2023-02-15,2
1,0,2023-02-15,0
1,1,2023-02-15,2
1,2,2023-02-15,2
1,3,2023-02-15,1
1,4,2023-02-15,4
1,5,2023-02-15,2
1,6,2023-02-15,2
1,7,2023-02-15,0
1,8,2023-02-15,0
1,9,2023-02-15,0
2,0,2023-02-15,0
2,1,2023-02-15,1
2,2,2023-02-15,0
2,3,2023-02-15,0
2,4,2023-02-15,1
2,5,2023-02-15,1
2,6,2023-02-15,1
2,7,2023-02-15,0
2,8,2023-02-15,0
2,9,2023-02-15,1
3,0,2023-02-15,0
3,1,2023-02-15,1
3,2,2023-02-15,1
3,3,2023-02-15,2
3,4,2023-02-15,0
3,5,2023-02-15,1
3,6,2023-02-15,0
3,7,2023-02-15,0
3,8,2023-02-15,3
3,9,2023-02-15,3
4,0,2023-02-15,2
4,1,2023-02-15,0
4,2,2023-02-15,0
4,3,2023-02-15,2
4,4,2023-02-15,1
4,5,2023-02-15,2
4,6,2023-02-15,1
4,7,2023-02-15,0
4,8,2023-02-15,0
4,9,2023-02-15,1
5,0,2023-02-15,0
5,1,2023-02-15,0
5,2,2023-02-15,1
5,3,2023-02-15,0
5,4,2023-02-15,1
5,5,2023-02-15,0
5,6,2023-02-15,3
5,7,2023-02-15,2
5,8,2023-02-15,0
5,9,2023-02-15,2
6,0,2023-02-15,0
6,1,2023-02-15,0
6,2,2023-02-15,1
6,3,2023-02-15,4
6,4,2023-02-15,0
6,5,2023-02-15,3
6,6,2023-02-15,3
6,7,2023-02-15,2
6,8,2023-02-15,0
6,9,2023-02-15,1
7,0,2023-02-15,0
7,1,2023-02-15,1
7,2,2023-02-15,0
7,3,2023-02-15,0
7,4,2023-02-15,0
7,5,2023-02-15,2
7,6,2023-02-15,1
7,7,2023-02-15,0
7,8,2023-02-15,0
7,9,2023-02-15,0
8,0,2023-02-15,2
8,1,2023-02-15,0
8,2,2023-02-15,1
8,3,2023-02-15,1
8,4,2023-02-15,3
8,5,2023-02-15,0
8,6,2023-02-15,1
8,7,2023-02-15,0
8,8,2023-02-15,2
8,9,2023-02-15,0
9,0,2023-02-15,1
9,1,2023-02-15,0
9,2,2023-02-15,0
9,3,2023-02-15,1
9,4,2023-02-15,0
9,5,2023-02-15,0
9,6,2023-02-15,4
9,7,2023-02-15,2
9,8,2023-02-15,2
9,9,2023-02-15,0
0,0,2023-02-16,1
0,1,2023-02-16,0
0,2,2023-02-16,0
0,3,2023-02-16,0
0,4,2023-02-16,1
0,5,2023-02-16,0
0,6,2023-02-16,0
0,7,2023-02-16,0
0,8,2023-02-16,1
0,9,2023-02-16,0
1,0,2023-02-16,3
1,1,2023-02-16,2
1,2,2023-02-16,1
1,3,2023-02-16,5
1,4,2023-02-16,1
1,5,2023-02-16,1
1,6,2023-02-16,3
1,7,2023-02-16,0
1,8,2023-02-16,0
1,9,2023-02-16,0
2,0,2023-02-16,2
2,1,2023-02-16,0
2,2,2023-02-16,2
2,3,2023-02-16,0
2,4,2023-02-16,0
2,5,2023-02-16,0
2,6,2023-02-16,2
2,7,2023-02-16,2
2,8,2023-02-16,1
2,9,2023-02-16,1
3,0,2023-02-16,0
3,1,2023-02-16,1
3,2,2023-02-16,0
3,3,2023-02-16,0
3,4,2023-02-16,2
3,5,2023-02-16,1
3,6,2023-02-16,0
3,7,2023-02-16,0
3,8,2023-02-16,1
3,9,2023-02-16,3
4,0,2023-02-16,2
4,1,2023-02-16,1
4,2,2023-02-16,1
4,3,2023-02-16,1
4,4,2023-02-16,1
4,5,2023-02-16,0
4,6,2023-02-16,2
4,7,2023-02-16,1
4,8,2023-02-16,0
4,9,2023-02-16,1
5,0,2023-02-16,0
5,1,2023-02-16,1
5,2,2023-02-16,0
5,3,2023-02-16,0
5,4,2023-02-16,0
5,5,2023-02-16,1
5,6,2023-02-16,3
5,7,2023-02-16,0
5,8,2023-02-16,0
5,9,2023-02-16,1
6,0,2023-02-16,0
6,1,2023-02-16,1
6,2,2023-02-16,2
6,3,2023-02-16,2
6,4,2023-02-16,2
6,5,2023-02-16,1
6,6,2023-02-16,1
6,7,2023-02-16,1
6,8,2023-02-16,0
6,9,2023-02-16,0
7,0,2023-02-16,0
7,1,2023-02-16,0
7,2,2023-02-16,0
7,3,2023-02-16,0
7,4,2023-02-16,2
7,5,2023-02-16,1
7,6,2023-02-16,2
7,7,2023-02-16,1
7,8,2023-02-16,1
7,9,2023-02-16,0
8,0,2023-02-16,1
8,1,2023-02-16,2
8,2,2023-02-16,0
8,3,2023-02-16,0
8,4,2023-02-16,0
8,5,2023-02-16,2
8,6,2023-02-16,2
8,7,2023-02-16,2
8,8,2023-02-16,3
8,9,2023-02-16,0
9,0,2023-02-16,1
9,1,2023-02-16,1
9,2,2023-02-16,0
9,3,2023-02-16,2
9,4,2023-02-16,0
9,5,2023-02-16,1
9,6,2023-02-16,1
9,7,2023-02-16,2
9,8,2023-02-16,3
9,9,2023-02-16,0
0,0,2023-02-17,0
0,1,2023-02-17,0
0,2,2023-02-17,1
0,3,2023-02-17,0
0,4,2023-02-17,0
0,5,2023-02-17,1
0,6,2023-02-17,4
0,7,2023-02-17,1
0,8,2023-02-17,0
0,9,2023-02-17,1
1,0,2023-02-17,1
1,1,2023-02-17,2
1,2,2023-02-17,0
1,3,2023-02-17,1
1,4,2023-02-17,1
1,5,2023-02-17,2
1,6,2023-02-17,1
1,7,2023-02-17,0
1,8,2023-02-17,0
1,9,2023-02-17,0
2,0,2023-02-17,0
2,1,2023-02-17,0
2,2,2023-02-17,0
2,3,2023-02-17,1
2,4,2023-02-17,1
2,5,2023-02-17,0
2,6,2023-02-17,0
2,7,2023-02-17,0
2,8,2023-02-17,2
2,9,2023-02-17,1
3,0,2023-02-17,2
3,1,2023-02-17,0
3,2,2023-02-17,2
3,3,2023-02-17,2
3,4,2023-02-17,1
3,5,2023-02-17,0
3,6,2023-02-17,0
3,7,2023-02-17,2
3,8,2023-02-17,1
3,9,2023-02-17,0
4,0,2023-02-17,1
4,1,2023-02-17,0
4,2,2023-02-17,0
4,3,2023-02-17,1
4,4,2023-02-17,2
4,5,2023-02-17,2
4,6,2023-02-17,2
4,7,2023-02-17,1
4,8,2023-02-17,0
4,9,2023-02-17,2
5,0,2023-02-17,0
5,1,2023-02-17,2
5,2,2023-02-17,1
5,3,2023-02-17,2
5,4,2023-02-17,4
5,5,2023-02-17,0
5,6,2023-02-17,1
5,7,2023-02-17,0
5,8,2023-02-17,2
5,9,2023-02-17,0
6,0,2023-02-17,2
6,1,2023-02-17,3
6,2,2023-02-17,0
6,3,2023-02-17,0
6,4,2023-02-17,1
6,5,2023-02-17,0
6,6,2023-02-17,0
6,7,2023-02-17,0
6,8,2023-02-17,1
6,9,2023-02-17,0
7,0,2023-02-17,0
7,1,2023-02-17,0
7,2,2023-02-17,1
7,3,2023-02-17,0
7,4,2023-02-17,0
7,5,2023-02-17,0
7,6,2023-02-17,1
7,7,2023-02-17,0
7,8,2023-02-17,1
7,9,2023-02-17,0
8,0,2023-02-17,0
8,1,2023-02-17,0
8,2,2023-02-17,1
8,3,2023-02-17,1
8,4,2023-02-17,1
8,5,2023-02-17,0
8,6,2023-02-17,3
8,7,2023-02-17,0
8,8,2023-02-17,1
8,9,2023-02-17,2
9,0,2023-02-17,2
9,1,2023-02-17,1
9,2,2023-02-17,0
9,3,2023-02-17,1
9,4,2023-02-17,0
9,5,2023-02-17,1
9,6,2023-02-17,0
9,7,2023-02-17,0
9,8,2023-02-17,0
9,9,2023-02-17,0
0,0,2023-02-18,0
0,1,2023-02-18,1
0,2,2023-02-18,1
0,3,2023-02-18,2
0,4,2023-02-18,1
0,5,2023-02-18,0
0,6,2023-02-18,1
0,7,2023-02-18,2
0,8,2023-02-18,1
0,9,2023-02-18,1
1,0,2023-02-18,1
1,1,2023-02-18,0
1,2,2023-02-18,0
1,3,2023-02-18,1
1,4,2023-02-18,2
1,5,2023-02-18,1
1,6,2023-02-18,2
1,7,2023-02-18,1
1,8,2023-02-18,0
1,9,2023-02-18,2
2,0,2023-02-18,1
2,1,2023-02-18,1
2,2,2023-02-18,0
2,3,2023-02-18,1
2,4,2023-02-18,0
2,5,2023-02-18,0
2,6,2023-02-18,1
2,7,2023-02-18,2
2,8,2023-02-18,3
2,9,2023-02-18,1
3,0,2023-02-18,0
3,1,2023-02-18,1
3,2,2023-02-18,0
3,3,2023-02-18,0
3,4,2023-02-18,0
3,5,2023-02-18,0
3,6,2023-02-18,1
3,7,2023-02-18,0
3,8,2023-02-18,2
3,9,2023-02-18,0
4,0,2023-02-18,1
4,1,2023-02-18,1
4,2,2023-02-18,0
4,3,2023-02-18,3
4,4,2023-02-18,0
4,5,2023-02-18,3
4,6,2023-02-18,0
4,7,2023-02-18,2
4,8,2023-02-18,0
4,9,2023-02-18,1
5,0,2023-02-18,0
5,1,2023-02-18,3
5,2,2023-02-18,1
5,3,2023-02-18,1
5,4,2023-02-18,2
5,5,2023-02-18,0
5,6,2023-02-18,2
5,7,2023-02-18,0
5,8,2023-02-18,0
5,9,2023-02-18,0
6,0,2023-02-18,0
6,1,2023-02-18,0
6,2,2023-02-18,0
6,3,2023-02-18,2
6,4,2023-02-18,2
6,5,2023-02-18,0
6,6,2023-02-18,0
6,7,2023-02-18,2
6,8,2023-02-18,0
6,9,2023-02-18,0
7,0,2023-02-18,1
7,1,2023-02-18,0
7,2,2023-02-18,2
7,3,2023-02-18,3
7,4,2023-02-18,2
7,5,2023-02-18,3
7,6,2023-02-18,1
7,7,2023-02-18,0
7,8,2023-02-18,2
7,9,2023-02-18,3
8,0,2023-02-18,0
8,1,2023-02-18,0
8,2,2023-02-18,0
8,3,2023-02-18,2
8,4,2023-02-18,0
8,5,2023-02-18,1
8,6,2023-02-18,1
8,7,2023-02-18,0
8,8,2023-02-18,0
8,9,2023-02-18,3
9,0,2023-02-18,3
9,1,2023-02-18,1
9,2,2023-02-18,0
9,3,2023-02-18,0
9,4,2023-02-18,1
9,5,2023-02-18,0
9,6,2023-02-18,0
9,7,2023-02-18,2
9,8,2023-02-18,0
9,9,2023-02-18,1
0,0,2023-02-19,0
0,1,2023-02-19,1
0,2,2023-02-19,1
0,3,2023-02-19,1
0,4,2023-02-19,2
0,5,2023-02-19,0
0,6,2023-02-19,0
0,7,2023-02-19,1
0,8,2023-02-19,0
0,9,2023-02-19,0
1,0,2023-02-19,0
1,1,2023-02-19,1
1,2,2023-02-19,0
1,3,2023-02-19,2
1,4,2023-02-19,1
1,5,2023-02-19,0
1,6,2023-02-19,0
1,7,2023-02-19,1
1,8,2023-02-19,0
1,9,2023-02-19,0
2,0,2023-02-19,0
2,1,2023-02-19,0
2,2,2023-02-19,0
2,3,2023-02-19,1
2,4,2023-02-19,0
2,5,2023-02-19,3
2,6,2023-02-19,0
2,7,2023-02-19,2
2,8,2023-02-19,3
2,9,2023-02-19,1
3,0,2023-02-19,0
3,1,2023-02-19,0
3,2,2023-02-19,1
3,3,2023-02-19,0
3,4,2023-02-19,2
3,5,2023-02-19,0
3,6,2023-02-19,1
3,7,2023-02-19,1
3,8,2023-02-19,0
3,9,2023-02-19,0
4,0,2023-02-19,0
4,1,2023-02-19,0
4,2,2023-02-19,0
4,3,2023-02-19,0
4,4,2023-02-19,1
4,5,2023-02-19,1
4,6,2023-02-19,2
4,7,2023-02-19,2
4,8,2023-02-19,0
4,9,2023-02-19,1
5,0,2023-02-19,0
5,1,2023-02-19,0
5,2,2023-02-19,0
5,3,2023-02-19,0
5,4,2023-02-19,1
5,5,2023-02-19,0
5,6,2023-02-19,2
5,7,2023-02-19,2
5,8,2023-02-19,0
5,9,2023-02-19,0
6,0,2023-02-19,0
6,1,2023-02-19,0
6,2,2023-02-19,2
6,3,2023-02-19,2
6,4,2023-02-19,0
6,5,2023-02-19,1
6,6,2023-02-19,0
6,7,2023-02-19,3
6,8,2023-02-19,2
6,9,2023-02-19,2
7,0,2023-02-19,2
7,1,2023-02-19,2
7,2,2023-02-19,1
7,3,2023-02-19,0
7,4,2023-02-19,0
7,5,2023-02-19,0
7,6,2023-02-19,0
7,7,2023-02-19,1
7,8,2023-02-19,0
7,9,2023-02-19,0
8,0,2023-02-19,0
8,1,2023-02-19,3
8,2,2023-02-19,3
8,3,2023-02-19,1
8,4,2023-02-19,0
8,5,2023-02-19,0
8,6,2023-02-19,0
8,7,2023-02-19,1
8,8,2023-02-19,0
8,9,2023-02-19,0
9,0,2023-02-19,0
9,1,2023-02-19,1
9,2,2023-02-19,1
9,3,2023-02-19,1
9,4,2023-02-19,0
9,5,2023-02-19,1
9,6,2023-02-19,0
9,7,2023-02-19,5
9,8,2023-02-19,2
9,9,2023-02-19,1
0,0,2023-02-20,2
0,1,2023-02-20,2
0,2,2023-02-20,0
0,3,2023-02-20,0
0,4,2023-02-20,0
0,5,2023-02-20,1
0,6,2023-02-20,1
0,7,2023-02-20,4
0,8,2023-02-20,1
0,9,2023-02-20,1
1,0,2023-02-20,0
1,1,2023-02-20,1
1,2,2023-02-20,0
1,3,2023-02-20,0
1,4,2023-02-20,1
1,5,2023-02-20,0
1,6,2023-02-20,2
1,7,2023-02-20,0
1,8,2023-02-20,1
1,9,2023-02-20,1
2,0,2023-02-20,0
2,1,2023-02-20,2
2,2,2023-02-20,2
2,3,2023-02-20,1
2,4,2023-02-20,0
2,5,2023-02-20,1
2,6,2023-02-20,1
2,7,2023-02-20,1
2,8,2023-02-20,0
2,9,2023-02-20,1
3,0,2023-02-20,2
3,1,2023-02-20,0
3,2,2023-02-20,1
3,3,2023-02-20,2
3,4,2023-02-20,1
3,5,2023-02-20,3
3,6,2023-02-20,0
3,7,2023-02-20,0
3,8,2023-02-20,1
3,9,2023-02-20,3
4,0,2023-02-20,1
4,1,2023-02-20,1
4,2,2023-02-20,0
4,3,2023-02-20,0
4,4,2023-02-20,1
4,5,2023-02-20,1
4,6,2023-02-20,1
4,7,2023-02-20,0
4,8,2023-02-20,1
4,9,2023-02-20,1
5,0,2023-02-20,0
5,1,2023-02-20,0
5,2,2023-02-20,0
5,3,2023-02-20,0
5,4,2023-02-20,0
5,5,2023-02-20,1
5,6,2023-02-20,1
5,7,2023-02-20,1
5,8,2023-02-20,1
5,9,2023-02-20,3
6,0,2023-02-20,2
6,1,2023-02-20,1
6,2,2023-02-20,1
6,3,2023-02-20,1
6,4,2023-02-20,1
6,5,2023-02-20,2
6,6,2023-02-20,0
6,7,2023-02-20,0
6,8,2023-02-20,0
6,9,2023-02-20,0
7,0,2023-02-20,2
7,1,2023-02-20,0
7,2,2023-02-20,1
7,3,2023-02-20,1
7,4,2023-02-20,3
7,5,2023-02-20,0
7,6,2023-02-20,0
7,7,2023-02-20,0
7,8,2023-02-20,0
7,9,2023-02-20,1
8,0,2023-02-20,2
8,1,2023-02-20,2
8,2,2023-02-20,2
8,3,2023-02-20,1
8,4,2023-02-20,1
8,5,2023-02-20,1
8,6,2023-02-20,0
8,7,2023-02-20,3
8,8,2023-02-20,1
8,9,2023-02-20,2
9,0,2023-02-20,1
9,1,2023-02-20,0
9,2,2023-02-20,0
9,3,2023-02-20,2
9,4,2023-02-20,2
9,5,2023-02-20,0
9,6,2023-02-20,0
9,7,2023-02-20,0
9,8,2023-02-20,0
9,9,2023-02-20,4
0,0,2023-02-21,2
0,1,2023-02-21,0
0,2,2023-02-21,1
0,3,2023-02-21,0
0,4,2023-02-21,1
0,5,2023-02-21,0
0,6,2023-02-21,2
0,7,2023-02-21,1
0,8,2023-02-21,1
0,9,2023-02-21,0
1,0,2023-02-21,0
1,1,2023-02-21,0
1,2,2023-02-21,0
1,3,2023-02-21,0
1,4,2023-02-21,0
1,5,2023-02-21,1
1,6,2023-02-21,3
1,7,2023-02-21,1
1,8,2023-02-21,0
1,9,2023-02-21,1
2,0,2023-02-21,1
2,1,2023-02-21,0
2,2,2023-02-21,0
2,3,2023-02-21,1
2,4,2023-02-21,0
2,5,2023-02-21,0
2,6,2023-02-21,0
2,7,2023-02-21,0
2,8,2023-02-21,0
2,9,2023-02-21,0
3,0,2023-02-21,1
3,1,2023-02-21,0
3,2,2023-02-21,1
3,3,2023-02-21,2
3,4,2023-02-21,1
3,5,2023-02-21,1
3,6,2023-02-21,2
3,7,2023-02-21,1
3,8,2023-02-21,1
3,9,2023-02-21,0
4,0,2023-02-21,1
4,1,2023-02-21,0
4,2,2023-02-21,1
4,3,2023-02-21,0
4,4,2023-02-21,1
4,5,2023-02-21,2
4,6,2023-02-21,0
4,7,2023-02-21,1
4,8,2023-02-21,3
4,9,2023-02-21,0
5,0,2023-02-21,2
5,1,2023-02-21,0
5,2,2023-02-21,0
5,3,2023-02-21,0
5,4,2023-02-21,0
5,5,2023-02-21,1
5,6,2023-02-21,1
5,7,2023-02-21,0
5,8,2023-02-21,0
5,9,2023-02-21,0
6,0,2023-02-21,0
6,1,2023-02-21,0
6,2,2023-02-21,2
6,3,2023-02-21,0
6,4,2023-02-21,0
6,5,2023-02-21,1
6,6,2023-02-21,2
6,7,2023-02-21,0
6,8,2023-02-21,2
6,9,2023-02-21,0
7,0,2023-02-21,1
7,1,2023-02-21,2
7,2,2023-02-21,0
7,3,2023-02-21,1
7,4,2023-02-21,0
7,5,2023-02-21,0
7,6,2023-02-21,1
7,7,2023-02-21,0
7,8,2023-02-21,0
7,9,2023-02-21,0
8,0,2023-02-21,2
8,1,2023-02-21,0
8,2,2023-02-21,0
8,3,2023-02-21,1
8,4,2023-02-21,2
8,5,2023-02-21,3
8,6,2023-02-21,3
8,7,2023-02-21,1
8,8,2023-02-21,2
8,9,2023-02-21,1
9,0,2023-02-21,1
9,1,2023-02-21,1
9,2,2023-02-21,1
9,3,2023-02-21,0
9,4,2023-02-21,0
9,5,2023-02-21,0
9,6,2023-02-21,3
9,7,2023-02-21,0
9,8,2023-02-21,4
9,9,2023-02-21,1
0,0,2023-02-22,3
0,1,2023-02-22,0
0,2,2023-02-22,1
0,3,2023-02-22,1
0,4,2023-02-22,1
0,5,2023-02-22,2
0,6,2023-02-22,1
0,7,2023-02-22,0
0,8,2023-02-22,2
0,9,2023-02-22,0
1,0,2023-02-22,0
1,1,2023-02-22,1
1,2,2023-02-22,0
1,3,2023-02-22,3
1,4,2023-02-22,0
1,5,2023-02-22,0
1,6,2023-02-22,1
1,7,2023-02-22,0
1,8,2023-02-22,1
1,9,2023-02-22,1
2,0,2023-02-22,2
2,1,2023-02-22,0
2,2,2023-02-22,0
2,3,2023-02-22,2
2,4,2023-02-22,2
2,5,2023-02-22,0
2,6,2023-02-22,0
2,7,2023-02-22,3
2,8,2023-02-22,2
2,9,2023-02-22,3
3,0,2023-02-22,0
3,1,2023-02-22,0
3,2,2023-02-22,0
3,3,2023-02-22,0
3,4,2023-02-22,2
3,5,2023-02-22,4
3,6,2023-02-22,0
3,7,2023-02-22,1
3,8,2023-02-22,4
3,9,2023-02-22,0
4,0,2023-02-22,0
4,1,2023-02-22,0
4,2,2023-02-22,2
4,3,2023-02-22,0
4,4,2023-02-22,1
4,5,2023-02-22,0
4,6,2023-02-22,1
4,7,2023-02-22,2
4,8,2023-02-22,2
4,9,2023-02-22,2
5,0,2023-02-22,0
5,1,2023-02-22,0
5,2,2023-02-22,0
5,3,2023-02-22,0
5,4,2023-02-22,1
5,5,2023-02-22,0
5,6,2023-02-22,0
5,7,2023-02-22,1
5,8,2023-02-22,0
5,9,2023-02-22,1
6,0,2023-02-22,0
6,1,2023-02-22,0
6,2,2023-02-22,0
6,3,2023-02-22,1
6,4,2023-02-22,2
6,5,2023-02-22,0
6,6,2023-02-22,1
6,7,2023-02-22,1
6,8,2023-02-22,2
6,9,2023-02-22,2
7,0,2023-02-22,0
7,1,2023-02-22,0
7,2,2023-02-22,0
7,3,2023-02-22,0
7,4,2023-02-22,0
7,5,2023-02-22,1
7,6,2023-02-22,1
7,7,2023-02-22,0
7,8,2023-02-22,0
7,9,2023-02-22,0
8,0,2023-02-22,1
8,1,2023-02-22,4
8,2,2023-02-22,0
8,3,2023-02-22,0
8,4,2023-02-22,0
8,5,2023-02-22,4
8,6,2023-02-22,1
8,7,2023-02-22,1
8,8,2023-02-22,1
8,9,2023-02-22,2
9,0,2023-02-22,1
9,1,2023-02-22,3
9,2,2023-02-22,1
9,3,2023-02-22,1
9,4,2023-02-22,0
9,5,2023-02-22,1
9,6,2023-02-22,2
9,7,2023-02-22,1
9,8,2023-02-22,0
9,9,2023-02-22,0
0,0,2023-02-23,0
0,1,2023-02-23,1
0,2,2023-02-23,1
0,3,2023-02-23,0
0,4,2023-02-23,2
0,5,2023-02-23,1
0,6,2023-02-23,0
0,7,2023-02-23,3
0,8,2023-02-23,0
0,9,2023-02-23,0
1,0,2023-02-23,0
1,1,2023-02-23,1
1,2,2023-02-23,3
1,3,2023-02-23,1
1,4,2023-02-23,2
1,5,2023-02-23,1
1,6,2023-02-23,0
1,7,2023-02-23,2
1,8,2023-02-23,0
1,9,2023-02-23,2
2,0,2023-02-23,0
2,1,2023-02-23,2
2,2,2023-02-23,0
2,3,2023-02-23,3
2,4,2023-02-23,0
2,5,2023-02-23,0
2,6,2023-02-23,0
2,7,2023-02-23,2
2,8,2023-02-23,0
2,9,2023-02-23,1
3,0,2023-02-23,1
3,1,2023-02-23,3
3,2,2023-02-23,0
3,3,2023-02-23,1
3,4,2023-02-23,1
3,5,2023-02-23,0
3,6,2023-02-23,1
3,7,2023-02-23,1
3,8,2023-02-23,1
3,9,2023-02-23,0
4,0,2023-02-23,1
4,1,2023-02-23,1
4,2,2023-02-23,0
4,3,2023-02-23,0
4,4,2023-02-23,0
4,5,2023-02-23,0
4,6,2023-02-23,0
4,7,2023-02-23,1
4,8,2023-02-23,1
4,9,2023-02-23,0
5,0,2023-02-23,2
5,1,2023-02-23,1
5,2,2023-02-23,0
5,3,2023-02-23,0
5,4,2023-02-23,1
5,5,2023-02-23,0
5,6,2023-02-23,1
5,7,2023-02-23,1
5,8,2023-02-23,1
5,9,2023-02-23,0
6,0,2023-02-23,0
6,1,2023-02-23,1
6,2,2023-02-23,2
6,3,2023-02-23,0
6,4,2023-02-23,0
6,5,2023-02-23,2
6,6,2023-02-23,0
6,7,2023-02-23,0
6,8,2023-02-23,1
6,9,2023-02-23,0
7,0,2023-02-23,1
7,1,2023-02-23,1
7,2,2023-02-23,0
7,3,2023-02-23,1
